0.144370 0.028631 0.023460 0.024422 0.019297 0.034768 0.043106 0.016841 0.069450 0.068226 0.104801 0.090610 0.105666 0.128453 0.135893 0.096928 0.110701 0.134917 0.182531 0.133914 0.199752 0.139044 0.116286 0.099208 0.129492 0.128778 0.130042 0.106793 0.115589 0.126410 0.333028 0.347104 0.350286 0.367588 0.364146 0.362730 0.243113 0.233463 0.280156 0.272100 0.287432 0.245535 0.432400 0.458623 0.464195 0.449122 0.460130 0.300901 0.036691 0.039800 0.050674 0.033697 0.065525 0.057233 0.023104 0.016847 0.019096 0.024503 0.016587 0.015604 0.019812 0.035113 0.378296 0.437659 0.428436 0.026194 0.194254 0.196919 0.198566 0.187212 0.200215 0.200592 0.033365 0.016140 0.021716 0.015769 0.014271 0.020144 0.074876 0.103990 0.106786 0.095680 0.055563 0.090189 0.173841 0.176090 0.113619 0.050691 0.174496 0.127418 0.163640 0.152484 0.129285 0.146412 0.181080 0.166860 0.151382 0.020313 0.074299 0.061539 1 0.164022 0.222972 0.134879 0.103354 0.120848 0.170160 0.122640 0.128435 4.070848 4.083781 4.039952 4.033969 4.053379 4.096047 3.929565 3.956743 4.002791 4.029563 4.114372 3.746807 4.017793 3.847066 4.043531 3.948216 3.891818 3.851122 3.993530 3.661618 3.675607 3.689549 3.678691 3.701354 3.659883 3.587563 3.600639 3.620009 3.634109 3.621109 3.645000 4.005006 4.102310 4.045929 4.092556 4.047066 4.129085 3.936119 3.985129 4.001154 4.039633 4.009190 4.015282 4.028938 3.702822 3.698296 3.674711 3.713942 3.669776 3.739473 3.735546 3.681253 3.638803 3.662061 3.627551 3.548954 4.141860 4.099290 4.142854 4.077766 4.111996 4.113291 3.609055 3.603449 3.636035 3.659704 3.631002 3.638965 3.861739 3.833268 3.833854 3.836873 3.827535 3.833483 3.654291 3.656401 3.656989 0.093668 0.054411 0.091339 0.151017 0.073641 0.094822 0.174618 0.169121 0.138122 
0.021654 0.190686 0.184331 0.185477 0.179933 0.196591 0.204721 0.166941 0.096039 0.097382 0.060357 0.074693 0.268717 0.037475 0.030232 0.068775 0.054323 0.029759 0.018694 0.297492 0.035800 0.025715 0.048885 0.065567 0.036398 0.036632 0.036545 0.059159 0.050536 0.039986 0.495862 0.509803 0.512980 0.530174 0.526740 0.525349 0.406312 0.396637 0.443173 0.435151 0.450424 0.408647 0.594787 0.620849 0.626365 0.611388 0.622332 0.463860 0.198430 0.201161 0.212572 0.194409 0.228016 0.219300 0.144593 0.152217 0.149844 0.184595 0.174039 0.155147 0.177558 0.132886 0.540941 0.599983 0.590809 0.186467 0.030473 0.033159 0.034834 0.023938 0.036451 0.036714 0.193785 0.171279 0.179153 0.166320 0.167261 0.176343 0.090572 0.060851 0.057961 0.069209 0.109878 0.075202 0.009978 0.339619 0.277244 0.214335 0.010666 0.291147 0.002773 0.315941 0.292788 0.019000 0.018221 0.330241 0.314727 0.183364 0.089951 0.102549 0.164022 1 0.059282 0.032252 0.266098 0.283808 0.333190 0.285663 0.291278 3.981467 3.995016 3.956320 3.950001 3.969160 4.007297 3.839952 3.867175 3.913491 3.940263 4.025994 3.660265 3.928937 3.758532 3.953861 3.858786 3.802756 3.762348 3.903872 3.577450 3.591019 3.604211 3.593997 3.614880 3.575715 3.502596 3.516552 3.535990 3.549155 3.536554 3.560611 3.915415 4.013288 3.959890 4.003303 3.961772 4.040238 3.850840 3.899958 3.916057 3.954551 3.923177 3.930124 3.943959 3.617042 3.611971 3.589286 3.627876 3.584621 3.653255 3.650196 3.594046 3.554440 3.576072 3.542596 3.464257 4.053994 4.016539 4.060135 3.988811 4.028735 4.030702 3.525420 3.519458 3.551335 3.574831 3.547238 3.555115 3.776314 3.748731 3.749111 3.752557 3.743215 3.749189 3.569828 3.571391 3.571864 0.071794 0.111865 0.074307 0.014015 0.091071 0.069764 0.010894 0.006238 0.026925 
0.080211 0.249815 0.243484 0.244628 0.239081 0.255734 0.263876 0.226150 0.155288 0.156626 0.119587 0.133933 0.327768 0.096420 0.088992 0.127989 0.113566 0.088963 0.041366 0.356425 0.024519 0.084886 0.108090 0.124834 0.095334 0.095704 0.095265 0.118297 0.109579 0.098829 0.554456 0.568381 0.571550 0.588706 0.585283 0.583889 0.465099 0.455456 0.501898 0.493891 0.509132 0.467447 0.653082 0.679067 0.684577 0.669643 0.680552 0.522523 0.257579 0.260321 0.271719 0.253579 0.287137 0.278441 0.203796 0.211409 0.209045 0.243765 0.233220 0.214344 0.236745 0.192120 0.599407 0.658280 0.649135 0.245637 0.030511 0.028160 0.026802 0.038017 0.025219 0.024252 0.252960 0.230474 0.238345 0.225526 0.226456 0.235541 0.149822 0.120093 0.117208 0.128459 0.169111 0.134444 0.049512 0.398477 0.336201 0.273358 0.049005 0.350039 0.059537 0.374872 0.351752 0.077828 0.044003 0.389161 0.373681 0.242438 0.149127 0.161625 0.222972 0.059282 1 0.090672 0.325176 0.342854 0.392157 0.344700 0.350321 3.952252 3.966037 3.929425 3.922978 3.942019 3.978314 3.810763 3.837986 3.884371 3.911118 3.997144 3.632482 3.899975 3.729811 3.924549 3.829637 3.773793 3.733525 3.874601 3.550570 3.563963 3.576841 3.566894 3.587041 3.548832 3.475397 3.489719 3.509183 3.521960 3.509523 3.533643 3.886168 3.984191 3.932029 3.974121 3.934209 4.011189 3.823373 3.872499 3.888613 3.927088 3.895358 3.902642 3.916536 3.589492 3.584195 3.561885 3.600207 3.557336 3.625517 3.622807 3.565912 3.527489 3.548444 3.515404 3.437200 4.025324 3.989932 4.033490 3.959760 4.001910 4.004141 3.498778 3.492660 3.524240 3.547672 3.520530 3.528373 3.748844 3.721630 3.721926 3.725545 3.716207 3.722189 3.542825 3.544214 3.544621 0.131035 0.171112 0.133540 0.072923 0.150310 0.129024 0.049159 0.054790 0.086020 
0.011080 0.160661 0.154206 0.155359 0.149870 0.166444 0.174445 0.136452 0.065738 0.067047 0.030157 0.044387 0.238587 0.006698 0.002979 0.038104 0.024304 0.007489 0.049352 0.267685 0.066423 0.008360 0.018773 0.035738 0.005782 0.007014 0.004879 0.028200 0.019374 0.008476 0.466056 0.479947 0.483136 0.500331 0.496884 0.495510 0.376418 0.366686 0.413267 0.405242 0.420529 0.378687 0.565243 0.591350 0.596845 0.581844 0.592815 0.434022 0.168245 0.170874 0.182287 0.164096 0.197787 0.189008 0.114407 0.122067 0.119633 0.154356 0.143798 0.124930 0.147240 0.102388 0.511244 0.570396 0.561199 0.156225 0.060591 0.063179 0.064758 0.053222 0.066424 0.067026 0.163438 0.140948 0.148751 0.135900 0.136963 0.145912 0.060253 0.031092 0.028379 0.039284 0.079734 0.044801 0.041609 0.309849 0.247455 0.184634 0.041947 0.261500 0.032686 0.286043 0.262898 0.013293 0.047050 0.300306 0.284745 0.153653 0.060732 0.073631 0.134879 0.032252 0.090672 1 0.235840 0.253607 0.303033 0.255495 0.261029 3.993875 4.007280 3.967370 3.961130 3.980352 4.019558 3.852478 3.879678 3.925937 3.952710 4.038169 3.672031 3.941224 3.770781 3.966340 3.871223 3.815119 3.774654 3.916356 3.588755 3.602416 3.615779 3.605417 3.626715 3.587024 3.514160 3.527888 3.547292 3.560674 3.547988 3.571985 3.927893 4.025624 3.971510 4.015686 3.973221 4.052535 3.862288 3.911376 3.927457 3.966036 3.934793 3.941540 3.955334 3.628706 3.623773 3.600887 3.639600 3.596161 3.664999 3.661742 3.606072 3.565810 3.587819 3.554113 3.475760 4.066053 4.027398 4.071005 4.001120 4.039716 4.041535 3.536629 3.530767 3.562789 3.586297 3.558470 3.566358 3.787810 3.760027 3.760457 3.763799 3.754462 3.760428 3.581214 3.582863 3.583379 0.041307 0.081420 0.043721 0.018295 0.061266 0.040161 0.041579 0.035973 0.006865 
0.245848 0.075739 0.082036 0.080888 0.086462 0.069771 0.061555 0.099526 0.170380 0.169075 0.206161 0.191808 0.003953 0.229640 0.237125 0.197870 0.212113 0.236630 0.284394 0.033263 0.301605 0.240756 0.217666 0.200740 0.230727 0.230177 0.231059 0.207726 0.216536 0.227429 0.231161 0.245121 0.248329 0.265636 0.262166 0.260787 0.141092 0.131286 0.178068 0.170007 0.185368 0.143325 0.331102 0.357419 0.362945 0.347819 0.358886 0.198964 0.067824 0.065111 0.053700 0.071885 0.038218 0.046970 0.121782 0.114145 0.116535 0.081752 0.092316 0.111223 0.088728 0.133565 0.276665 0.336264 0.326993 0.079782 0.295969 0.298602 0.300218 0.288766 0.301876 0.302354 0.072539 0.095081 0.087271 0.100117 0.099086 0.090106 0.175874 0.205559 0.208414 0.197179 0.156485 0.191314 0.275917 0.074801 0.015492 0.052885 0.276503 0.028872 0.265863 0.050801 0.028203 0.247997 0.282605 0.064873 0.049270 0.083312 0.176370 0.164005 0.103354 0.266098 0.325176 0.235840 1 0.017821 0.067367 0.019750 0.025263 4.123079 4.135585 4.088423 4.082681 4.102220 4.147816 3.982458 4.009522 4.055312 4.082027 4.165860 3.798028 4.069796 3.899259 4.096008 4.000752 3.944247 3.903460 4.046115 3.711401 3.725623 3.740018 3.728768 3.752528 3.709673 3.638079 3.650553 3.669824 3.684493 3.671269 3.694987 4.057580 4.154278 4.096001 4.144677 4.096654 4.180883 3.985938 4.034770 4.050706 4.089379 4.059332 4.064850 4.078360 3.753551 3.749386 3.725281 3.764824 3.720190 3.790395 3.785911 3.732960 3.688788 3.713033 3.677946 3.599391 4.192955 4.147047 4.190515 4.129708 4.160070 4.160935 3.658636 3.653274 3.686229 3.709951 3.680607 3.688605 3.911836 3.882837 3.883556 3.886291 3.876980 3.882896 3.704293 3.706763 3.707415 0.194725 0.154559 0.192266 0.252752 0.175178 0.196488 0.276479 0.270915 0.239710 
0.263593 0.093417 0.099753 0.098604 0.104166 0.087483 0.079321 0.117318 0.188138 0.186834 0.223913 0.209564 0.015225 0.247401 0.254884 0.215640 0.229867 0.254368 0.302113 0.016690 0.319320 0.258493 0.235420 0.218487 0.248485 0.247929 0.248824 0.225495 0.234305 0.245195 0.213389 0.227362 0.230570 0.247887 0.244416 0.243035 0.123287 0.113481 0.160279 0.152215 0.167581 0.125527 0.313367 0.339697 0.345228 0.330095 0.341167 0.181185 0.085568 0.082882 0.071467 0.089661 0.055959 0.064737 0.139529 0.131886 0.134284 0.099500 0.110067 0.128973 0.106510 0.151350 0.258909 0.318534 0.309259 0.097550 0.313693 0.316328 0.317945 0.306501 0.319602 0.320074 0.090320 0.112852 0.105049 0.117896 0.116852 0.107888 0.193633 0.223301 0.226154 0.214924 0.174235 0.209073 0.293622 0.057105 0.011577 0.070235 0.294214 0.015030 0.283559 0.033141 0.011780 0.265739 0.300344 0.047096 0.031519 0.100906 0.194080 0.181678 0.120848 0.283808 0.342854 0.253607 0.017821 1 0.049585 0.002057 0.007667 4.133291 4.145731 4.098076 4.092371 4.111926 4.157954 3.992786 4.019830 4.065571 4.092272 4.175952 3.808146 4.079982 3.909490 4.106260 4.011025 3.954509 3.913711 4.056389 3.721277 3.735534 3.749994 3.738688 3.762608 3.719549 3.648054 3.660444 3.679703 3.694454 3.681197 3.704891 4.067852 4.164443 4.105893 4.154868 4.106473 4.191019 3.995809 4.044607 4.060528 4.099211 4.069240 4.074670 4.088156 3.763566 3.759453 3.735272 3.774863 3.730158 3.800441 3.795872 3.743116 3.698693 3.723082 3.687911 3.609361 4.202983 4.156578 4.200019 4.139875 4.169647 4.170444 3.668482 3.663152 3.696162 3.719898 3.690455 3.698459 3.921758 3.892681 3.893419 3.896113 3.886806 3.892718 3.714199 3.716738 3.717393 0.212490 0.172335 0.210035 0.270486 0.192919 0.214228 0.294200 0.288643 0.257454 
0.313022 0.142947 0.149299 0.148149 0.153704 0.137035 0.128886 0.166852 0.237635 0.236333 0.273378 0.259043 0.064687 0.296832 0.304307 0.265100 0.279315 0.303785 0.351488 0.037030 0.368675 0.307917 0.284865 0.267948 0.297921 0.297367 0.298255 0.274951 0.283747 0.294632 0.163915 0.177869 0.181080 0.198405 0.194929 0.193552 0.073870 0.064023 0.110777 0.102718 0.118081 0.076027 0.264010 0.290364 0.295888 0.280740 0.291827 0.131704 0.135125 0.132444 0.121035 0.139218 0.105533 0.114306 0.189063 0.181422 0.183821 0.149055 0.159618 0.178514 0.156049 0.200861 0.209479 0.269159 0.259872 0.147097 0.363059 0.365692 0.367307 0.355876 0.368962 0.369432 0.139875 0.162400 0.154597 0.167439 0.166399 0.157434 0.243126 0.272768 0.275615 0.264397 0.223743 0.258552 0.343001 0.012828 0.056939 0.119541 0.343596 0.044268 0.332941 0.018838 0.041237 0.315157 0.349725 0.007085 0.019210 0.150353 0.243544 0.231120 0.170160 0.333190 0.392157 0.303033 0.067367 0.049585 1 0.047703 0.042130 4.161236 4.173488 4.124437 4.118839 4.138437 4.185689 4.021104 4.048084 4.093686 4.120345 4.203556 3.835879 4.107861 3.937525 4.134324 4.039159 3.982624 3.941803 4.084524 3.748342 3.762691 3.777337 3.765870 3.790240 3.746614 3.675422 3.687569 3.706787 3.721770 3.708421 3.732042 4.095980 4.192258 4.132933 4.182754 4.133307 4.218745 4.022804 4.071502 4.087375 4.126119 4.096331 4.101515 4.114929 3.791018 3.787051 3.762658 3.802378 3.757483 3.827970 3.823163 3.770970 3.725847 3.750636 3.715235 3.636720 4.230401 4.182587 4.225950 4.167694 4.195783 4.196392 3.695475 3.690237 3.723397 3.747163 3.717449 3.725469 3.948909 3.919616 3.920408 3.922983 3.913691 3.919587 3.741352 3.744083 3.744747 0.261955 0.221832 0.259502 0.319896 0.242395 0.263690 0.343579 0.338028 0.306877 
0.265470 0.095273 0.101623 0.100472 0.106030 0.089354 0.081211 0.119218 0.190018 0.188715 0.225790 0.211442 0.017027 0.249281 0.256764 0.217521 0.231740 0.256232 0.303976 0.014745 0.321183 0.260361 0.237294 0.220357 0.250366 0.249806 0.250709 0.227380 0.236190 0.247081 0.211481 0.225462 0.228669 0.245990 0.242520 0.241136 0.121369 0.111569 0.158372 0.150306 0.165674 0.123620 0.311450 0.337781 0.343315 0.328181 0.339253 0.179273 0.087445 0.084773 0.073362 0.091553 0.057848 0.066635 0.141407 0.133761 0.136163 0.101382 0.111949 0.130853 0.108397 0.153240 0.256997 0.316622 0.307348 0.099432 0.315562 0.318198 0.319816 0.308375 0.321472 0.321941 0.092215 0.114741 0.106946 0.119792 0.118738 0.109788 0.195513 0.225174 0.228024 0.216797 0.176110 0.210954 0.295480 0.055126 0.012247 0.072016 0.296074 0.013581 0.285411 0.031157 0.009943 0.267612 0.302218 0.045140 0.029549 0.102730 0.195934 0.183518 0.122640 0.285663 0.344700 0.255495 0.019750 0.002057 0.047703 1 0.006022 4.134583 4.147018 4.099325 4.093623 4.113179 4.159241 3.994082 4.021125 4.066862 4.093563 4.177234 3.809426 4.081272 3.910783 4.107556 4.012322 3.955805 3.915006 4.057687 3.722538 3.736798 3.751264 3.739952 3.763886 3.720809 3.649319 3.661704 3.680962 3.695720 3.682460 3.706153 4.069147 4.165730 4.107160 4.156158 4.107734 4.192302 3.997075 4.045871 4.061790 4.100466 4.070508 4.075933 4.089416 3.764839 3.760730 3.736542 3.776139 3.731426 3.801718 3.797142 3.744399 3.699955 3.724356 3.689177 3.610625 4.204259 4.157816 4.201254 4.141164 4.170888 4.171680 3.669738 3.664410 3.697427 3.721164 3.691712 3.699717 3.923028 3.893944 3.894684 3.897374 3.888067 3.893978 3.715461 3.718007 3.718662 0.214370 0.174218 0.211918 0.272355 0.194785 0.216095 0.296064 0.290509 0.259325 
0.271043 0.100960 0.107275 0.106126 0.111695 0.095008 0.086809 0.124762 0.195606 0.194302 0.231374 0.217026 0.022799 0.254834 0.262316 0.223078 0.237319 0.261822 0.309568 0.012609 0.326770 0.265952 0.242869 0.225953 0.255924 0.255377 0.256251 0.232931 0.241734 0.252625 0.205990 0.219936 0.223146 0.240456 0.236983 0.235607 0.115934 0.106107 0.152876 0.144818 0.160178 0.118131 0.305999 0.332330 0.337851 0.322718 0.333793 0.173788 0.093075 0.090365 0.078955 0.097136 0.063471 0.072222 0.147024 0.139387 0.141777 0.106999 0.117563 0.136468 0.113974 0.158795 0.251520 0.311150 0.301873 0.105033 0.321137 0.323770 0.325385 0.313937 0.327041 0.327520 0.097786 0.120328 0.112511 0.125358 0.124334 0.115346 0.201099 0.230774 0.233626 0.222397 0.181718 0.216533 0.301095 0.050155 0.017880 0.077850 0.301682 0.014669 0.291043 0.026396 0.009248 0.273189 0.307779 0.039979 0.024545 0.108476 0.201586 0.189206 0.128435 0.291278 0.350321 0.261029 0.025263 0.007667 0.042130 0.006022 1 4.137158 4.149568 4.101676 4.095989 4.115552 4.161788 3.996712 4.023747 4.069468 4.096164 4.179764 3.811959 4.083837 3.913368 4.110147 4.014922 3.958401 3.917599 4.060287 3.724990 3.739263 3.753755 3.742421 3.766419 3.723263 3.651824 3.664171 3.683421 3.698212 3.684940 3.708621 4.071749 4.168292 4.109608 4.158727 4.110153 4.194853 3.999512 4.048295 4.064209 4.102909 4.072962 4.078351 4.091826 3.767345 3.763258 3.739041 3.778653 3.733916 3.804233 3.799623 3.746965 3.702423 3.726880 3.691670 3.613127 4.206765 4.160123 4.203555 4.143723 4.173214 4.173981 3.672184 3.666872 3.699907 3.723645 3.694157 3.702164 3.925485 3.896371 3.897118 3.899791 3.890487 3.896396 3.717928 3.720494 3.721153 0.219937 0.179785 0.217479 0.277943 0.200400 0.221703 0.301656 0.296095 0.264905 
3.989609 4.082486 4.078527 4.079208 4.076365 4.085185 4.089099 4.067563 4.029951 4.030551 4.010858 4.018428 4.125401 3.997957 3.994026 4.014890 4.008022 3.995819 3.970939 4.143616 3.962010 3.993283 4.004941 4.014382 3.997308 3.998041 3.996679 4.009245 4.004562 3.998610 4.256788 4.264239 4.266184 4.276000 4.273871 4.273319 4.204766 4.198753 4.225674 4.221085 4.229909 4.205489 4.316654 4.332263 4.335168 4.326237 4.332891 4.238182 4.086098 4.087098 4.093348 4.083284 4.102144 4.096997 4.056470 4.060785 4.059266 4.078167 4.072380 4.062145 4.074119 4.049284 4.283869 4.319123 4.313551 4.079276 3.964227 3.962723 3.961791 3.967386 3.960944 3.961154 4.082773 4.070533 4.074480 4.067434 4.068498 4.072802 4.026961 4.011614 4.010242 4.016028 4.037754 4.018545 3.976093 4.167767 4.132187 4.097147 3.975498 4.140923 3.981961 4.153482 4.140346 3.989061 3.970523 4.161243 4.152160 4.079744 4.028745 4.036401 4.070848 3.981467 3.952252 3.993875 4.123079 4.133291 4.161236 4.134583 4.137158 1 0.036189 0.245320 0.233774 0.216732 0.053816 0.400754 0.308344 0.252661 0.218929 0.090871 0.633255 0.092556 0.369893 0.049644 0.206181 0.297394 0.362245 0.132329 0.683451 0.658218 0.628748 0.652366 0.599250 0.685579 0.770413 0.764667 0.740483 0.709033 0.731540 0.702366 0.127304 0.067633 0.143635 0.042509 0.174467 0.115354 0.284061 0.227234 0.213065 0.319054 0.173004 0.198465 0.195876 0.605196 0.605376 0.648322 0.586462 0.658687 0.548675 0.565417 0.621627 0.711059 0.658987 0.717946 0.824638 0.147056 0.284221 0.313121 0.022593 0.268996 0.298510 0.759954 0.761565 0.709126 0.675533 0.729432 0.717781 0.385481 0.443374 0.437974 0.443515 0.456137 0.448705 0.688905 0.684636 0.678146 4.016783 4.038231 4.017926 3.986982 4.028439 4.016940 3.975103 3.977762 3.993541 
4.003058 4.095288 4.091351 4.092028 4.089208 4.097960 4.101840 4.080445 4.043112 4.043706 4.024157 4.031670 4.137904 4.011345 4.007444 4.028155 4.021349 4.009245 3.984549 4.156024 3.975687 4.006722 4.018286 4.027667 4.010698 4.011432 4.010067 4.022545 4.017897 4.011985 4.268440 4.275833 4.277768 4.287518 4.285400 4.284855 4.216752 4.210772 4.237518 4.232960 4.241727 4.217462 4.327957 4.343472 4.346354 4.337477 4.344092 4.249956 4.098868 4.099854 4.106059 4.096065 4.114798 4.109682 4.069445 4.073731 4.072220 4.090986 4.085239 4.075078 4.086967 4.062301 4.295360 4.330400 4.324862 4.092092 3.977877 3.976382 3.975456 3.981005 3.974615 3.974830 4.095554 4.083402 4.087315 4.080319 4.081384 4.085647 4.040143 4.024913 4.023554 4.029295 4.050863 4.031785 3.989676 4.180016 4.144673 4.109873 3.989081 4.153361 3.995509 4.165816 4.152767 4.002526 3.984117 4.173520 4.164492 4.092587 4.041945 4.049560 4.083781 3.995016 3.966037 4.007280 4.135585 4.145731 4.173488 4.147018 4.149568 0.036189 1 0.228942 0.219148 0.197320 0.021721 0.413805 0.321754 0.260568 0.223263 0.057902 0.648212 0.114333 0.393196 0.082559 0.232605 0.322114 0.386283 0.160852 0.702656 0.677773 0.649159 0.672038 0.621283 0.704865 0.791829 0.784752 0.760134 0.729693 0.751917 0.722111 0.150097 0.042594 0.130361 0.026143 0.157808 0.087813 0.292362 0.227179 0.209388 0.304746 0.171771 0.191286 0.184131 0.625931 0.627168 0.669095 0.607447 0.679057 0.569352 0.584856 0.644935 0.730819 0.680728 0.738676 0.845814 0.114082 0.256236 0.280305 0.014049 0.238820 0.268285 0.779310 0.781650 0.729592 0.695539 0.748702 0.736954 0.399981 0.457610 0.452725 0.456942 0.470082 0.462253 0.708688 0.703887 0.698107 4.030039 4.051332 4.031172 4.000469 4.041629 4.030211 3.988685 3.991322 4.006975 
3.963567 4.050464 4.046691 4.047336 4.044698 4.052922 4.056511 4.036223 4.001168 4.001719 3.983370 3.990417 4.090714 3.971277 3.967619 3.987054 3.980753 3.969500 3.946426 4.108150 3.938142 3.967103 3.977872 3.986729 3.970675 3.971419 3.970020 3.981749 3.977376 3.971818 4.215228 4.222229 4.224091 4.233404 4.231362 4.230870 4.165835 4.160082 4.185610 4.181263 4.189635 4.166440 4.272501 4.287436 4.290168 4.281625 4.288005 4.197546 4.053752 4.054627 4.060488 4.051039 4.068779 4.063907 4.025988 4.030046 4.028596 4.046285 4.040861 4.031288 4.042449 4.019142 4.241094 4.274783 4.269444 4.047317 3.940099 3.938686 3.937806 3.942943 3.937024 3.937286 4.050540 4.039085 4.042740 4.036137 4.037199 4.041150 3.998372 3.984136 3.982876 3.988240 4.008499 3.990498 3.951311 4.130984 4.097377 4.064430 3.950719 4.105739 3.956844 4.117379 4.104986 3.963116 3.945841 4.124662 4.116049 4.048054 4.000300 4.007574 4.039952 3.956320 3.929425 3.967370 4.088423 4.098076 4.124437 4.099325 4.101676 0.245320 0.228942 1 0.018014 0.037087 0.237067 0.462962 0.383701 0.341990 0.323927 0.241360 0.618964 0.221375 0.386793 0.250725 0.288526 0.339738 0.385783 0.263197 0.625324 0.603966 0.583702 0.599254 0.570565 0.627736 0.730879 0.713585 0.686186 0.664696 0.683601 0.649442 0.264214 0.254837 0.102836 0.253292 0.074640 0.275982 0.196456 0.118020 0.093187 0.273990 0.114078 0.079014 0.062570 0.565555 0.574504 0.606036 0.550325 0.613125 0.513233 0.515373 0.604961 0.658580 0.625877 0.674228 0.786036 0.260483 0.117763 0.200473 0.232354 0.137416 0.147614 0.702514 0.708938 0.661236 0.627303 0.670479 0.658798 0.319210 0.361210 0.360374 0.355518 0.370586 0.361077 0.635686 0.639803 0.633935 3.988849 4.008851 3.989889 3.961241 3.999884 3.989151 3.950280 3.952711 3.967296 
